Filename,Labels
13372_train.jpg,fire-truck
9964_train.jpg,megaphone
11434_train.jpg,t-shirt
12999_train.jpg,playing-card
8033_train.jpg,airplanes-101
16297_train.jpg,greyhound
20279_train.jpg,minaret
10690_train.jpg,frying-pan
16455_train.jpg,penguin
5968_train.jpg,binoculars
19409_train.jpg,speed-boat
14331_train.jpg,porcupine
9209_train.jpg,tambourine
19254_train.jpg,snail
6997_train.jpg,clutter
6263_train.jpg,harpsichord
4744_train.jpg,smokestack
12796_train.jpg,cowboy-hat
10598_train.jpg,calculator
17082_train.jpg,scorpion-101
18490_train.jpg,pez-dispenser
13880_train.jpg,bathtub
18519_train.jpg,iguana
16787_train.jpg,crab-101
5718_train.jpg,tennis-court
6216_train.jpg,harpsichord
2997_train.jpg,electric-guitar-101
11578_train.jpg,t-shirt
2149_train.jpg,laptop-101
18774_train.jpg,wine-bottle
9775_train.jpg,mushroom
16627_train.jpg,trilobite-101
7217_train.jpg,clutter
15160_train.jpg,guitar-pick
385_train.jpg,butterfly
13050_train.jpg,camel
12711_train.jpg,pram
3651_train.jpg,cake
12277_train.jpg,screwdriver
5131_train.jpg,tennis-racket
8165_train.jpg,airplanes-101
5214_train.jpg,raccoon
7755_train.jpg,airplanes-101
16265_train.jpg,greyhound
12293_train.jpg,screwdriver
21276_train.jpg,fire-hydrant
6575_train.jpg,people
13650_train.jpg,revolver-101
809_train.jpg,homer-simpson
16795_train.jpg,crab-101
9167_train.jpg,picnic-table
5411_train.jpg,doorknob
10805_train.jpg,segway
20909_train.jpg,washing-machine
16091_train.jpg,watch-101
16258_train.jpg,greyhound
2184_train.jpg,soda-can
5342_train.jpg,sheet-music
4293_train.jpg,car-side-101
2365_train.jpg,teddy-bear
499_train.jpg,gas-pump
8988_train.jpg,lightning
21310_train.jpg,goldfish
14126_train.jpg,spoon
18846_train.jpg,sneaker
2734_train.jpg,school-bus
485_train.jpg,mailbox
329_train.jpg,buddha-101
21240_train.jpg,fire-hydrant
13089_train.jpg,camel
6060_train.jpg,grasshopper
11694_train.jpg,boom-box
5295_train.jpg,sheet-music
5044_train.jpg,billiards
20003_train.jpg,comet
15058_train.jpg,skunk
812_train.jpg,homer-simpson
11492_train.jpg,t-shirt
9558_train.jpg,refrigerator
16002_train.jpg,computer-monitor
14564_train.jpg,motorbikes-101
11160_train.jpg,horse
13420_train.jpg,ketch-101
4150_train.jpg,tricycle
7839_train.jpg,airplanes-101
20291_train.jpg,killer-whale
11964_train.jpg,ladder
21012_train.jpg,microscope
19960_train.jpg,zebra
7609_train.jpg,eiffel-tower
14479_train.jpg,motorbikes-101
10938_train.jpg,duck
11233_train.jpg,floppy-disk
5343_train.jpg,sheet-music
17079_train.jpg,scorpion-101
12419_train.jpg,leopards-101
5297_train.jpg,sheet-music
17184_train.jpg,conch
13043_train.jpg,playing-card
13336_train.jpg,fire-truck
8834_train.jpg,tennis-shoes
17718_train.jpg,faces-easy-101
20764_train.jpg,joy-stick
18694_train.jpg,helicopter-101
8907_train.jpg,license-plate
14302_train.jpg,knife
8136_train.jpg,airplanes-101
359_train.jpg,butterfly
1994_train.jpg,ak47
10447_train.jpg,self-propelled-lawn-mower
2090_train.jpg,laptop-101
17834_train.jpg,starfish-101
19493_train.jpg,brain-101
17495_train.jpg,faces-easy-101
3700_train.jpg,frisbee
19907_train.jpg,ipod
8978_train.jpg,kayak
4635_train.jpg,backpack
3096_train.jpg,computer-mouse
12026_train.jpg,ladder
11648_train.jpg,blimp
14654_train.jpg,motorbikes-101
14536_train.jpg,motorbikes-101
21297_train.jpg,fire-hydrant
10868_train.jpg,football-helmet
17410_train.jpg,flashlight
11362_train.jpg,t-shirt
11965_train.jpg,ladder
15845_train.jpg,touring-bike
2373_train.jpg,centipede
20899_train.jpg,llama-101
17918_train.jpg,grand-piano-101
2593_train.jpg,vcr
4071_train.jpg,grapes
14117_train.jpg,spoon
15953_train.jpg,cockroach
6709_train.jpg,spaghetti
6413_train.jpg,mountain-bike
16728_train.jpg,pci-card
18513_train.jpg,pez-dispenser
16867_train.jpg,birdbath
14815_train.jpg,motorbikes-101
20557_train.jpg,bowling-pin
10995_train.jpg,telephone-box
7673_train.jpg,airplanes-101
546_train.jpg,gas-pump
12884_train.jpg,eyeglasses
4263_train.jpg,hot-dog
15274_train.jpg,palm-tree
13191_train.jpg,video-projector
16544_train.jpg,rifle
6094_train.jpg,traffic-light
19240_train.jpg,tweezer
15401_train.jpg,harp
1528_train.jpg,cormorant
13495_train.jpg,galaxy
19496_train.jpg,brain-101
8260_train.jpg,treadmill
2696_train.jpg,beer-mug
6764_train.jpg,clutter
8777_train.jpg,roulette-wheel
13708_train.jpg,revolver-101
15797_train.jpg,touring-bike
15897_train.jpg,waterfall
8538_train.jpg,house-fly
1635_train.jpg,coffee-mug
10248_train.jpg,soccer-ball
20599_train.jpg,saturn
3976_train.jpg,microwave
15745_train.jpg,pyramid
2460_train.jpg,rotary-phone
2774_train.jpg,boxing-glove
5508_train.jpg,golden-gate-bridge
20008_train.jpg,comet
14711_train.jpg,motorbikes-101
18403_train.jpg,rainbow
11351_train.jpg,t-shirt
950_train.jpg,fireworks
2267_train.jpg,computer-keyboard
12021_train.jpg,ladder
1651_train.jpg,coffee-mug
11325_train.jpg,bat
8133_train.jpg,airplanes-101
1313_train.jpg,chopsticks
3156_train.jpg,goose
14113_train.jpg,spoon
17138_train.jpg,fern
5302_train.jpg,sheet-music
13552_train.jpg,cereal-box
1282_train.jpg,spider
4477_train.jpg,umbrella-101
20769_train.jpg,joy-stick
570_train.jpg,ostrich
14551_train.jpg,motorbikes-101
8722_train.jpg,windmill
19570_train.jpg,gorilla
21086_train.jpg,steering-wheel
13039_train.jpg,playing-card
19075_train.jpg,tennis-ball
13416_train.jpg,ketch-101
3837_train.jpg,teepee
5803_train.jpg,chimp
14778_train.jpg,motorbikes-101
17053_train.jpg,scorpion-101
14646_train.jpg,motorbikes-101
3001_train.jpg,electric-guitar-101
12238_train.jpg,stirrups
867_train.jpg,yo-yo
6856_train.jpg,clutter
20616_train.jpg,saturn
21243_train.jpg,fire-hydrant
13724_train.jpg,bathtub
9239_train.jpg,tambourine
3440_train.jpg,hummingbird
18707_train.jpg,helicopter-101
11878_train.jpg,ladder
10501_train.jpg,self-propelled-lawn-mower
20069_train.jpg,frog
2951_train.jpg,unicorn
12010_train.jpg,ladder
749_train.jpg,skateboard
17568_train.jpg,faces-easy-101
18317_train.jpg,owl
2214_train.jpg,soda-can
8789_train.jpg,tennis-shoes
3314_train.jpg,bowling-ball
4753_train.jpg,smokestack
305_train.jpg,buddha-101
394_train.jpg,butterfly
6252_train.jpg,harpsichord
14205_train.jpg,coin
2192_train.jpg,soda-can
20553_train.jpg,bowling-pin
15987_train.jpg,cockroach
13594_train.jpg,superman
17149_train.jpg,fern
14025_train.jpg,mars
4492_train.jpg,umbrella-101
16668_train.jpg,cd
10998_train.jpg,telephone-box
6131_train.jpg,traffic-light
1894_train.jpg,welding-mask
10435_train.jpg,canoe
8910_train.jpg,license-plate
4549_train.jpg,hamburger
7109_train.jpg,clutter
8825_train.jpg,tennis-shoes
15259_train.jpg,palm-tree
4679_train.jpg,backpack
2272_train.jpg,computer-keyboard
11701_train.jpg,boom-box
15162_train.jpg,guitar-pick
901_train.jpg,fireworks
3640_train.jpg,cake
7432_train.jpg,harmonica
7845_train.jpg,airplanes-101
13009_train.jpg,playing-card
18451_train.jpg,rainbow
7794_train.jpg,airplanes-101
15517_train.jpg,hammock
7416_train.jpg,harmonica
17533_train.jpg,faces-easy-101
13018_train.jpg,playing-card
8630_train.jpg,ice-cream-cone
206_train.jpg,chess-board
11326_train.jpg,t-shirt
18977_train.jpg,cartman
16968_train.jpg,necktie
8249_train.jpg,treadmill
12910_train.jpg,eyeglasses
12669_train.jpg,radio-telescope
20396_train.jpg,breadmaker
15038_train.jpg,baseball-bat
7626_train.jpg,airplanes-101
15360_train.jpg,mandolin
4826_train.jpg,tripod
20086_train.jpg,frog
10462_train.jpg,self-propelled-lawn-mower
12220_train.jpg,stirrups
14091_train.jpg,spoon
14720_train.jpg,motorbikes-101
8393_train.jpg,toad
19381_train.jpg,paper-shredder
1639_train.jpg,coffee-mug
16781_train.jpg,crab-101
7112_train.jpg,clutter
9312_train.jpg,light-house
7192_train.jpg,clutter
16732_train.jpg,pci-card
13871_train.jpg,bathtub
4554_train.jpg,watermelon
158_train.jpg,hot-air-balloon
20695_train.jpg,human-skeleton
16375_train.jpg,snowmobile
15317_train.jpg,mandolin
849_train.jpg,yo-yo
10203_train.jpg,soccer-ball
8479_train.jpg,swan
13764_train.jpg,bathtub
14986_train.jpg,baseball-bat
15834_train.jpg,touring-bike
1461_train.jpg,socks
3511_train.jpg,desk-globe
19717_train.jpg,tuning-fork
295_train.jpg,buddha-101
9469_train.jpg,syringe
7038_train.jpg,clutter
14824_train.jpg,motorbikes-101
2382_train.jpg,centipede
4083_train.jpg,grapes
12196_train.jpg,hot-tub
13774_train.jpg,bathtub
18183_train.jpg,american-flag
9754_train.jpg,mushroom
9655_train.jpg,basketball-hoop
2877_train.jpg,lightbulb
11106_train.jpg,horse
1059_train.jpg,tombstone
3737_train.jpg,frisbee
2182_train.jpg,soda-can
301_train.jpg,buddha-101
9585_train.jpg,refrigerator
924_train.jpg,fireworks
13694_train.jpg,revolver-101
2388_train.jpg,centipede
8518_train.jpg,house-fly
1414_train.jpg,bear
14169_train.jpg,coin
7800_train.jpg,airplanes-101
18494_train.jpg,pez-dispenser
9296_train.jpg,light-house
7665_train.jpg,airplanes-101
3108_train.jpg,computer-mouse
7381_train.jpg,head-phones
19172_train.jpg,tweezer
13838_train.jpg,bathtub
3530_train.jpg,desk-globe
627_train.jpg,ostrich
18705_train.jpg,helicopter-101
9699_train.jpg,elk
15482_train.jpg,hammock
12359_train.jpg,paperclip
9037_train.jpg,lightning
17299_train.jpg,swiss-army-knife
226_train.jpg,chess-board
20985_train.jpg,microscope
12854_train.jpg,cannon
16950_train.jpg,necktie
11240_train.jpg,floppy-disk
15380_train.jpg,harp
11978_train.jpg,ladder
279_train.jpg,buddha-101
3344_train.jpg,yarmulke
6931_train.jpg,clutter
16777_train.jpg,crab-101
15402_train.jpg,harp
7476_train.jpg,giraffe
5084_train.jpg,billiards
21350_train.jpg,goldfish
6648_train.jpg,spaghetti
1895_train.jpg,welding-mask
7950_train.jpg,airplanes-101
5741_train.jpg,tennis-court
1913_train.jpg,welding-mask
8939_train.jpg,kayak
7299_train.jpg,head-phones
16762_train.jpg,pci-card
1908_train.jpg,welding-mask
15971_train.jpg,cockroach
8052_train.jpg,airplanes-101
16060_train.jpg,computer-monitor
16139_train.jpg,watch-101
1213_train.jpg,spider
176_train.jpg,hot-air-balloon
4182_train.jpg,tricycle
15911_train.jpg,waterfall
11797_train.jpg,hawksbill-101
3988_train.jpg,microwave
9724_train.jpg,elk
2928_train.jpg,unicorn
16811_train.jpg,crab-101
7814_train.jpg,airplanes-101
9335_train.jpg,light-house
4687_train.jpg,backpack
18444_train.jpg,rainbow
751_train.jpg,skateboard
8648_train.jpg,ice-cream-cone
16884_train.jpg,birdbath
20536_train.jpg,bowling-pin
16632_train.jpg,cd
3821_train.jpg,cactus
11742_train.jpg,bulldozer
5873_train.jpg,binoculars
7469_train.jpg,giraffe
9377_train.jpg,light-house
13433_train.jpg,ketch-101
72_train.jpg,mattress
11286_train.jpg,bat
20865_train.jpg,llama-101
774_train.jpg,homer-simpson
5223_train.jpg,raccoon
20714_train.jpg,human-skeleton
14131_train.jpg,spoon
19418_train.jpg,speed-boat
12695_train.jpg,pram
17017_train.jpg,sushi
10236_train.jpg,soccer-ball
5653_train.jpg,ewer-101
9343_train.jpg,light-house
12024_train.jpg,ladder
9587_train.jpg,refrigerator
5737_train.jpg,tennis-court
20932_train.jpg,washing-machine
12391_train.jpg,paperclip
228_train.jpg,chess-board
18514_train.jpg,pez-dispenser
20226_train.jpg,minaret
8604_train.jpg,ice-cream-cone
14943_train.jpg,motorbikes-101
12255_train.jpg,stirrups
19123_train.jpg,palm-pilot
10451_train.jpg,self-propelled-lawn-mower
10638_train.jpg,horseshoe-crab
1618_train.jpg,kangaroo-101
12954_train.jpg,minotaur
9926_train.jpg,covered-wagon
8859_train.jpg,license-plate
6797_train.jpg,clutter
5101_train.jpg,billiards
625_train.jpg,ostrich
14078_train.jpg,mars
2063_train.jpg,dumb-bell
6102_train.jpg,traffic-light
20813_train.jpg,llama-101
15576_train.jpg,hammock
10330_train.jpg,praying-mantis
20967_train.jpg,washing-machine
18066_train.jpg,hourglass
15007_train.jpg,baseball-bat
17269_train.jpg,swiss-army-knife
553_train.jpg,gas-pump
12807_train.jpg,cannon
16840_train.jpg,birdbath
9162_train.jpg,picnic-table
10738_train.jpg,frying-pan
12986_train.jpg,playing-card
11504_train.jpg,t-shirt
13551_train.jpg,cereal-box
19063_train.jpg,tennis-ball
10182_train.jpg,teapot
12455_train.jpg,leopards-101
5439_train.jpg,dice
19830_train.jpg,ipod
10441_train.jpg,canoe
1422_train.jpg,socks
3091_train.jpg,computer-mouse
5200_train.jpg,raccoon
267_train.jpg,chess-board
15581_train.jpg,hammock
10448_train.jpg,self-propelled-lawn-mower
9499_train.jpg,syringe
866_train.jpg,yo-yo
12693_train.jpg,pram
14727_train.jpg,motorbikes-101
13453_train.jpg,ketch-101
13922_train.jpg,elephant-101
19435_train.jpg,speed-boat
7099_train.jpg,clutter
9314_train.jpg,light-house
12851_train.jpg,cannon
10218_train.jpg,soccer-ball
4418_train.jpg,umbrella-101
566_train.jpg,ostrich
2898_train.jpg,lightbulb
17479_train.jpg,lathe
21312_train.jpg,goldfish
20580_train.jpg,bowling-pin
3526_train.jpg,desk-globe
4917_train.jpg,skyscraper
18946_train.jpg,dolphin-101
3541_train.jpg,sextant
19382_train.jpg,paper-shredder
3500_train.jpg,desk-globe
13086_train.jpg,camel
20465_train.jpg,hibiscus
17230_train.jpg,conch
5951_train.jpg,binoculars
3227_train.jpg,sunflower-101
14269_train.jpg,knife
13857_train.jpg,bathtub
13250_train.jpg,video-projector
19276_train.jpg,snail
972_train.jpg,snake
21305_train.jpg,goldfish
5025_train.jpg,billiards
18313_train.jpg,owl
6574_train.jpg,people
18234_train.jpg,american-flag
9902_train.jpg,covered-wagon
3948_train.jpg,microwave
563_train.jpg,ostrich
19459_train.jpg,speed-boat
19488_train.jpg,brain-101
11713_train.jpg,boom-box
6641_train.jpg,spaghetti
14642_train.jpg,motorbikes-101
5906_train.jpg,binoculars
7039_train.jpg,clutter
393_train.jpg,butterfly
13377_train.jpg,fire-truck
20904_train.jpg,llama-101
3273_train.jpg,bowling-ball
13145_train.jpg,car-tire
13805_train.jpg,bathtub
11722_train.jpg,bulldozer
17567_train.jpg,faces-easy-101
7183_train.jpg,clutter
19751_train.jpg,goat
16706_train.jpg,pci-card
17483_train.jpg,lathe
12067_train.jpg,xylophone
11465_train.jpg,t-shirt
4457_train.jpg,umbrella-101
11503_train.jpg,t-shirt
12697_train.jpg,pram
13087_train.jpg,camel
20770_train.jpg,joy-stick
17529_train.jpg,faces-easy-101
8158_train.jpg,airplanes-101
17192_train.jpg,conch
21119_train.jpg,steering-wheel
10977_train.jpg,telephone-box
8766_train.jpg,roulette-wheel
14886_train.jpg,motorbikes-101
16024_train.jpg,computer-monitor
5252_train.jpg,raccoon
13061_train.jpg,camel
7_train.jpg,mattress
4693_train.jpg,backpack
16039_train.jpg,computer-monitor
708_train.jpg,skateboard
20627_train.jpg,saturn
19335_train.jpg,paper-shredder
6258_train.jpg,harpsichord
16188_train.jpg,watch-101
17027_train.jpg,sushi
5640_train.jpg,mussels
14750_train.jpg,motorbikes-101
18896_train.jpg,dolphin-101
9638_train.jpg,basketball-hoop
6427_train.jpg,tomato
10048_train.jpg,iris
15466_train.jpg,hammock
17152_train.jpg,fern
14628_train.jpg,motorbikes-101
3336_train.jpg,bowling-ball
7161_train.jpg,clutter
9303_train.jpg,light-house
12410_train.jpg,leopards-101
10789_train.jpg,segway
9921_train.jpg,covered-wagon
21282_train.jpg,fire-hydrant
8827_train.jpg,tennis-shoes
5578_train.jpg,mussels
14655_train.jpg,motorbikes-101
11635_train.jpg,blimp
1578_train.jpg,kangaroo-101
1425_train.jpg,socks
16012_train.jpg,computer-monitor
5480_train.jpg,golden-gate-bridge
18378_train.jpg,owl
4158_train.jpg,tricycle
1408_train.jpg,bear
9393_train.jpg,light-house
10003_train.jpg,megaphone
2739_train.jpg,school-bus
20296_train.jpg,killer-whale
12425_train.jpg,leopards-101
5984_train.jpg,grasshopper
7081_train.jpg,clutter
2946_train.jpg,unicorn
12552_train.jpg,coffin
11575_train.jpg,t-shirt
20141_train.jpg,triceratops
1796_train.jpg,octopus
7889_train.jpg,airplanes-101
3971_train.jpg,microwave
9154_train.jpg,picnic-table
4091_train.jpg,grapes
8069_train.jpg,airplanes-101
18784_train.jpg,wine-bottle
9546_train.jpg,syringe
13999_train.jpg,mars
19362_train.jpg,paper-shredder
11366_train.jpg,t-shirt
9998_train.jpg,megaphone
19434_train.jpg,speed-boat
16233_train.jpg,greyhound
20535_train.jpg,bowling-pin
13426_train.jpg,ketch-101
6169_train.jpg,diamond-ring
7271_train.jpg,clutter
551_train.jpg,gas-pump
12924_train.jpg,eyeglasses
3193_train.jpg,goose
7694_train.jpg,airplanes-101
19018_train.jpg,cartman
9399_train.jpg,light-house
14523_train.jpg,motorbikes-101
651_train.jpg,stained-glass
16782_train.jpg,crab-101
4188_train.jpg,tricycle
8152_train.jpg,airplanes-101
4459_train.jpg,umbrella-101
9430_train.jpg,fighter-jet
13567_train.jpg,cereal-box
4866_train.jpg,skyscraper
456_train.jpg,mailbox
21059_train.jpg,steering-wheel
18982_train.jpg,cartman
1110_train.jpg,baseball-glove
15338_train.jpg,mandolin
18249_train.jpg,golf-ball
17293_train.jpg,swiss-army-knife
6972_train.jpg,clutter
17443_train.jpg,lathe
4592_train.jpg,watermelon
6843_train.jpg,clutter
7965_train.jpg,airplanes-101
2987_train.jpg,electric-guitar-101
9252_train.jpg,tambourine
12729_train.jpg,cowboy-hat
19455_train.jpg,speed-boat
4510_train.jpg,hamburger
7524_train.jpg,drinking-straw
5584_train.jpg,mussels
11335_train.jpg,t-shirt
20717_train.jpg,human-skeleton
16587_train.jpg,trilobite-101
17413_train.jpg,lathe
9361_train.jpg,light-house
6163_train.jpg,diamond-ring
5305_train.jpg,sheet-music
20275_train.jpg,minaret
14657_train.jpg,motorbikes-101
53_train.jpg,mattress
18109_train.jpg,dog
13391_train.jpg,fire-truck
7450_train.jpg,giraffe
5944_train.jpg,binoculars
19485_train.jpg,brain-101
9055_train.jpg,lightning
15561_train.jpg,hammock
12134_train.jpg,hot-tub
12761_train.jpg,cowboy-hat
10990_train.jpg,telephone-box
17250_train.jpg,conch
20432_train.jpg,breadmaker
5814_train.jpg,chimp
12737_train.jpg,cowboy-hat
12867_train.jpg,cannon
19730_train.jpg,tuning-fork
7877_train.jpg,airplanes-101
16865_train.jpg,birdbath
10302_train.jpg,soccer-ball
16983_train.jpg,sushi
9084_train.jpg,toaster
11253_train.jpg,bat
12712_train.jpg,pram
14100_train.jpg,spoon
4536_train.jpg,hamburger
20172_train.jpg,triceratops
19946_train.jpg,zebra
13691_train.jpg,revolver-101
342_train.jpg,buddha-101
19802_train.jpg,goat
9682_train.jpg,elk
18888_train.jpg,sneaker
20639_train.jpg,saturn
429_train.jpg,mailbox
3616_train.jpg,cake
18155_train.jpg,dog
10216_train.jpg,soccer-ball
1246_train.jpg,spider
3536_train.jpg,sextant
8799_train.jpg,tennis-shoes
18434_train.jpg,rainbow
20729_train.jpg,joy-stick
3059_train.jpg,electric-guitar-101
3584_train.jpg,sextant
18264_train.jpg,golf-ball
12225_train.jpg,stirrups
17667_train.jpg,faces-easy-101
3673_train.jpg,cake
15513_train.jpg,hammock
13083_train.jpg,camel
872_train.jpg,yo-yo
7325_train.jpg,head-phones
13070_train.jpg,camel
12850_train.jpg,cannon
3782_train.jpg,cactus
1324_train.jpg,chopsticks
6961_train.jpg,clutter
19068_train.jpg,tennis-ball
11318_train.jpg,bat
2947_train.jpg,unicorn
937_train.jpg,fireworks
4982_train.jpg,billiards
15170_train.jpg,saddle
17000_train.jpg,sushi
18227_train.jpg,american-flag
17458_train.jpg,lathe
12534_train.jpg,leopards-101
18830_train.jpg,sneaker
15796_train.jpg,touring-bike
19261_train.jpg,snail
12313_train.jpg,screwdriver
18546_train.jpg,iguana
18337_train.jpg,owl
7550_train.jpg,drinking-straw
20768_train.jpg,joy-stick
6796_train.jpg,clutter
16759_train.jpg,pci-card
16274_train.jpg,greyhound
6746_train.jpg,clutter
15780_train.jpg,touring-bike
7945_train.jpg,airplanes-101
4281_train.jpg,car-side-101
3845_train.jpg,teepee
2296_train.jpg,teddy-bear
21211_train.jpg,top-hat
15955_train.jpg,cockroach
8575_train.jpg,fire-extinguisher
18876_train.jpg,sneaker
4040_train.jpg,grapes
17275_train.jpg,swiss-army-knife
13042_train.jpg,playing-card
3333_train.jpg,bowling-ball
14725_train.jpg,motorbikes-101
4671_train.jpg,backpack
10036_train.jpg,iris
3261_train.jpg,sunflower-101
15201_train.jpg,saddle
6260_train.jpg,harpsichord
2529_train.jpg,photocopier
15621_train.jpg,hammock
14013_train.jpg,mars
808_train.jpg,homer-simpson
4127_train.jpg,grapes
15720_train.jpg,pyramid
20664_train.jpg,human-skeleton
19955_train.jpg,zebra
169_train.jpg,hot-air-balloon
5998_train.jpg,grasshopper
7394_train.jpg,harmonica
16885_train.jpg,birdbath
11634_train.jpg,blimp
2986_train.jpg,electric-guitar-101
10994_train.jpg,telephone-box
19004_train.jpg,cartman
14633_train.jpg,motorbikes-101
8432_train.jpg,swan
12997_train.jpg,playing-card
17792_train.jpg,starfish-101
14641_train.jpg,motorbikes-101
13828_train.jpg,bathtub
16433_train.jpg,penguin
5537_train.jpg,mussels
13244_train.jpg,video-projector
9045_train.jpg,lightning
20506_train.jpg,hibiscus
8050_train.jpg,airplanes-101
1137_train.jpg,baseball-glove
22_train.jpg,mattress
12506_train.jpg,leopards-101
17124_train.jpg,fern
5149_train.jpg,tennis-racket
16468_train.jpg,penguin
11861_train.jpg,ladder
13630_train.jpg,superman
1431_train.jpg,socks
20353_train.jpg,breadmaker
7920_train.jpg,airplanes-101
18690_train.jpg,helicopter-101
6286_train.jpg,bonsai-101
21178_train.jpg,jesus-christ
15983_train.jpg,cockroach
15258_train.jpg,palm-tree
10402_train.jpg,canoe
19365_train.jpg,paper-shredder
17708_train.jpg,faces-easy-101
3046_train.jpg,electric-guitar-101
5203_train.jpg,raccoon
16452_train.jpg,penguin
1806_train.jpg,octopus
3004_train.jpg,electric-guitar-101
11097_train.jpg,horse
6779_train.jpg,clutter
16919_train.jpg,necktie
9950_train.jpg,covered-wagon
16548_train.jpg,rifle
8233_train.jpg,fried-egg
18722_train.jpg,helicopter-101
10903_train.jpg,duck
6680_train.jpg,spaghetti
6320_train.jpg,bonsai-101
19818_train.jpg,ipod
10913_train.jpg,duck
19538_train.jpg,gorilla
20512_train.jpg,hibiscus
17500_train.jpg,faces-easy-101
21128_train.jpg,steering-wheel
16061_train.jpg,computer-monitor
801_train.jpg,homer-simpson
4186_train.jpg,tricycle
2347_train.jpg,teddy-bear
246_train.jpg,chess-board
10184_train.jpg,teapot
9488_train.jpg,syringe
9043_train.jpg,lightning
16168_train.jpg,watch-101
1354_train.jpg,bear
19801_train.jpg,goat
18996_train.jpg,cartman
1072_train.jpg,tombstone
8238_train.jpg,treadmill
1975_train.jpg,ak47
9126_train.jpg,toaster
3055_train.jpg,electric-guitar-101
6849_train.jpg,clutter
20802_train.jpg,joy-stick
18718_train.jpg,helicopter-101
3014_train.jpg,electric-guitar-101
341_train.jpg,buddha-101
4794_train.jpg,tripod
6558_train.jpg,people
11794_train.jpg,hawksbill-101
4610_train.jpg,watermelon
3953_train.jpg,microwave
9530_train.jpg,syringe
15785_train.jpg,touring-bike
8097_train.jpg,airplanes-101
11247_train.jpg,floppy-disk
4043_train.jpg,grapes
7466_train.jpg,giraffe
6220_train.jpg,harpsichord
12508_train.jpg,leopards-101
13592_train.jpg,superman
4702_train.jpg,backpack
14321_train.jpg,porcupine
16164_train.jpg,watch-101
12407_train.jpg,paperclip
3810_train.jpg,cactus
9695_train.jpg,elk
14161_train.jpg,coin
4141_train.jpg,grapes
12969_train.jpg,minotaur
13674_train.jpg,revolver-101
10357_train.jpg,praying-mantis
3778_train.jpg,cactus
9382_train.jpg,light-house
9278_train.jpg,light-house
20939_train.jpg,washing-machine
1097_train.jpg,tombstone
19600_train.jpg,gorilla
14160_train.jpg,spoon
19141_train.jpg,palm-pilot
6887_train.jpg,clutter
15831_train.jpg,touring-bike
17456_train.jpg,lathe
18068_train.jpg,hourglass
19854_train.jpg,ipod
20220_train.jpg,minaret
6301_train.jpg,bonsai-101
4607_train.jpg,watermelon
18569_train.jpg,iguana
20458_train.jpg,hibiscus
4512_train.jpg,hamburger
3415_train.jpg,hummingbird
5715_train.jpg,tennis-court
14041_train.jpg,mars
11919_train.jpg,ladder
3625_train.jpg,cake
15297_train.jpg,palm-tree
18880_train.jpg,sneaker
20262_train.jpg,minaret
18275_train.jpg,golf-ball
5298_train.jpg,sheet-music
10269_train.jpg,soccer-ball
15267_train.jpg,palm-tree
20771_train.jpg,joy-stick
2245_train.jpg,computer-keyboard
1_train.jpg,mattress
7351_train.jpg,head-phones
512_train.jpg,gas-pump
11590_train.jpg,blimp
12306_train.jpg,screwdriver
18021_train.jpg,tower-pisa
12818_train.jpg,cannon
18557_train.jpg,iguana
15716_train.jpg,chandelier-101
3800_train.jpg,cactus
12876_train.jpg,eyeglasses
5807_train.jpg,chimp
16720_train.jpg,pci-card
9769_train.jpg,mushroom
16308_train.jpg,snowmobile
6191_train.jpg,diamond-ring
16790_train.jpg,crab-101
20381_train.jpg,breadmaker
15087_train.jpg,skunk
11168_train.jpg,horse
15497_train.jpg,hammock
16671_train.jpg,cd
13134_train.jpg,car-tire
4946_train.jpg,billiards
6979_train.jpg,clutter
10616_train.jpg,horseshoe-crab
8063_train.jpg,airplanes-101
12211_train.jpg,stirrups
6456_train.jpg,tomato
4595_train.jpg,watermelon
15046_train.jpg,skunk
6858_train.jpg,clutter
20851_train.jpg,llama-101
10362_train.jpg,praying-mantis
16543_train.jpg,rifle
13514_train.jpg,galaxy
14591_train.jpg,motorbikes-101
4163_train.jpg,tricycle
9367_train.jpg,light-house
7364_train.jpg,head-phones
2375_train.jpg,centipede
12045_train.jpg,xylophone
11604_train.jpg,blimp
1401_train.jpg,bear
9985_train.jpg,megaphone
1433_train.jpg,socks
10596_train.jpg,calculator
16765_train.jpg,pci-card
18043_train.jpg,hourglass
2057_train.jpg,dumb-bell
5794_train.jpg,chimp
18064_train.jpg,hourglass
6077_train.jpg,traffic-light
18562_train.jpg,iguana
18671_train.jpg,ibis-101
7707_train.jpg,airplanes-101
4026_train.jpg,grapes
14928_train.jpg,motorbikes-101
19217_train.jpg,tweezer
19166_train.jpg,tweezer
11485_train.jpg,t-shirt
6004_train.jpg,grasshopper
5286_train.jpg,raccoon
7956_train.jpg,airplanes-101
20360_train.jpg,breadmaker
6189_train.jpg,diamond-ring
16527_train.jpg,rifle
8380_train.jpg,toad
7495_train.jpg,giraffe
6700_train.jpg,spaghetti
5988_train.jpg,grasshopper
8640_train.jpg,ice-cream-cone
2989_train.jpg,electric-guitar-101
11967_train.jpg,ladder
7882_train.jpg,airplanes-101
15354_train.jpg,mandolin
12002_train.jpg,ladder
7714_train.jpg,airplanes-101
18224_train.jpg,american-flag
7564_train.jpg,drinking-straw
11437_train.jpg,t-shirt
15468_train.jpg,hammock
